target,n_test,split_method,model_family,cv_iter,fold,rmse,mae,r2,kendall_tau,kendall_tau_pvalue,comparison_label
HLM,748,Butina,ChemProp_ST,0,0,0.4447661954867013,0.3466889153217586,0.41168132698513793,0.4922268318463832,5.90941032542643e-90,HLM_ChemProp_ST_Butina
HLM,749,Butina,ChemProp_ST,0,1,0.4835762420891009,0.3557270391395685,0.4203822253962022,0.502017284482164,1.0524338210817151e-93,HLM_ChemProp_ST_Butina
HLM,747,Butina,ChemProp_ST,0,2,0.504221361291173,0.382677283877098,0.38611527342449903,0.46612687861552876,1.382945776721042e-80,HLM_ChemProp_ST_Butina
HLM,749,Butina,ChemProp_ST,0,3,0.46322596716474956,0.3437286573208425,0.4417487089241553,0.5080758968033237,7.356130966748618e-96,HLM_ChemProp_ST_Butina
HLM,747,Butina,ChemProp_ST,0,4,0.46840162474541847,0.35911014404623187,0.4685608996936791,0.5346987800180639,1.0045170349924258e-105,HLM_ChemProp_ST_Butina
HLM,747,Butina,ChemProp_ST,1,0,0.45846413516851625,0.34967930620110765,0.499039825140414,0.531622153837427,2.3730924834772042e-104,HLM_ChemProp_ST_Butina
HLM,751,Butina,ChemProp_ST,1,1,0.48223221063621163,0.3515728866063083,0.41150121168350884,0.5009439551571498,2.0102811212439608e-93,HLM_ChemProp_ST_Butina
HLM,747,Butina,ChemProp_ST,1,2,0.44854637134409114,0.3461934408325421,0.439861379855909,0.5068390987320109,3.6960890686709234e-95,HLM_ChemProp_ST_Butina
HLM,746,Butina,ChemProp_ST,1,3,0.4659292853771177,0.355424774280379,0.44002063496972976,0.4947531993450881,1.0413929731729151e-90,HLM_ChemProp_ST_Butina
HLM,749,Butina,ChemProp_ST,1,4,0.48966524721036225,0.3715875224247643,0.4010420161463243,0.4735405330420117,1.5158440257824926e-83,HLM_ChemProp_ST_Butina
HLM,748,Butina,ChemProp_ST,2,0,0.46629788087786234,0.35188969889560134,0.4196259597365638,0.48905435230122274,7.191914259297804e-89,HLM_ChemProp_ST_Butina
HLM,748,Butina,ChemProp_ST,2,1,0.47207970782456155,0.35494119941007096,0.4581988042655256,0.5144250469974586,4.0960504698661705e-98,HLM_ChemProp_ST_Butina
HLM,749,Butina,ChemProp_ST,2,2,0.4643897665179331,0.3532568153080938,0.45242780940648175,0.5131097076791696,9.59446038845445e-98,HLM_ChemProp_ST_Butina
HLM,748,Butina,ChemProp_ST,2,3,0.47521260737004123,0.35504811660110835,0.43834832298433357,0.5289990721296463,2.262730030883615e-103,HLM_ChemProp_ST_Butina
HLM,747,Butina,ChemProp_ST,2,4,0.4852413566985304,0.3655656252474115,0.3771574867231544,0.4590204836932584,2.0355250245608845e-78,HLM_ChemProp_ST_Butina
HLM,742,Butina,ChemProp_ST,3,0,0.49972869971792283,0.3691280446494572,0.2877416348442893,0.44689250371190475,7.422278730138267e-74,HLM_ChemProp_ST_Butina
HLM,741,Butina,ChemProp_ST,3,1,0.45836868218125604,0.34431016039588364,0.47678043390160074,0.5152662476684047,1.5346346689784244e-97,HLM_ChemProp_ST_Butina
HLM,772,Butina,ChemProp_ST,3,2,0.4652599841373719,0.3518939705743155,0.5022568295420027,0.5351188621334476,3.3599262981804564e-109,HLM_ChemProp_ST_Butina
HLM,741,Butina,ChemProp_ST,3,3,0.5006885587744683,0.3722173996848117,0.4120982304715288,0.4840318980745055,2.7223501570236472e-86,HLM_ChemProp_ST_Butina
HLM,744,Butina,ChemProp_ST,3,4,0.4363768182660354,0.34344227825414164,0.45507104474175375,0.4957183649948328,9.047272171337812e-91,HLM_ChemProp_ST_Butina
HLM,746,Butina,ChemProp_ST,4,0,0.5013707161111337,0.3726711760321893,0.3991111352657589,0.4926099178497079,6.874243432226296e-90,HLM_ChemProp_ST_Butina
HLM,750,Butina,ChemProp_ST,4,1,0.4713287724734328,0.36224101726389624,0.4018566845640893,0.46135191440501444,1.9235634543261462e-79,HLM_ChemProp_ST_Butina
HLM,746,Butina,ChemProp_ST,4,2,0.46195843245770196,0.34966942068696555,0.4133495493773227,0.5096657592389796,4.543235210615697e-96,HLM_ChemProp_ST_Butina
HLM,751,Butina,ChemProp_ST,4,3,0.4527464243879074,0.34217479224613717,0.5071339605139943,0.5346590724728995,4.2735472453638405e-106,HLM_ChemProp_ST_Butina
HLM,747,Butina,ChemProp_ST,4,4,0.48541678278997824,0.3632817385135128,0.40835528938800103,0.49983514961452313,1.1949266851127313e-92,HLM_ChemProp_ST_Butina
